nb,nc,date,Bob,Bill,Garfield,Calvin,Bart,Thor,Goku,Linus,Mulder,Jonny,Skinner,Oliver,Khan,Elmer,Hannibal,Tom,Barney,Fred,Kyle,Ned,Mario,Bashful,Dopey,Sleepy,Hungry,Hal,Claude,Jacques,Phineas,Ferb,Riker,Homer,Ralph,Charles,Howard,Dexter,Rudy,Edwin,Arthur,Bert,Ernie,Milo,Marvin,Luke,Bender,Victor,Icarus,Daedalus,Mack,Verne,Marcus,Loki,Herschel,Neil,Pete,Isaac,Bruce,Zeke,Jeffrey,Milton,Tony,Jackson,Sam,Hank,Bridget,Butterworth,Stéphane,Julia,Justin,Archimedes,Richards,Kiroshi,Landers,Doucette,Moses,Fred_Deltan,Fred_Carleon,Kal,Denu,Gina,Vinnie,Yoshi,Vickers,Henry,Valter
3,23,2220-05-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,24,2227-04-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,#no_location#,#no_location#,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,25,2223-06-01,Delta Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,26,2215-09-01,Delta Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,#no_location#,#no_location#,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,27,2227-07-01,Delta Eridani,Delta Pavonis,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,28,2224-04-01,Delta Eridani,Delta Pavonis,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,29,2220-05-01,Delta Eridani,Delta Pavonis,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,30,2223-06-01,Delta Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,31,2215-09-01,Delta Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,82 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,32,2227-09-01,Delta Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,82 Eridani,82 Eridani,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Epsilon Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,33,2227-10-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Pavonis,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,34,2224-09-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Pavonis,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,35,2215-10-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Pavonis,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Delta Pavonis,Delta Pavonis,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,36,2227-10-01,Delta Eridani,Delta Pavonis,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Sol,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,82 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,37,2220-09-01,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,38,2236-09-01,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,39,2218-02-01,Omicron2 Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,40,2225-01-01,Delta Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,Omicron2 Eridani,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,Omicron2 Eridani_Vulcan,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,41,2220-10-01,Delta Eridani,Omicron2 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
3,42,2228-02-01,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,82 Eridani,Delta Pavonis,82 Eridani,Epsilon Indi,Sol,Eta Cassiopeiae,Eta Cassiopeiae,82 Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Epsilon Eridani,Sol_Earth,82 Eridani,82 Eridani,82 Eridani,Epsilon Eridani,GL 54,Epsilon Eridani,GL 54,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani,82 Eridani,Delta Pavonis,Delta Pavonis,Omicron2 Eridani,82 Eridani,Sol,Sol,HIP 14101,HIP 14101,Epsilon Indi,Epsilon Indi,Sol_Earth,Omicron2 Eridani,Omicron2 Eridani,82 Eridani,HIP 14101,,,Epsilon Eridani,Epsilon Eridani,Epsilon Eridani -> Epsilon Indi,82 Eridani,82 Eridani,#no_location#,82 Eridani,Sol,Sol,Delta Eridani,82 Eridani,Epsilon Eridani,82 Eridani,Delta Eridani,82 Eridani,Delta Pavonis,82 Eridani,Omicron2 Eridani,P Eridani,HIP 14101,Omicron2 Eridani_Vulcan,HIP 14101,Sol,Sol,Delta Eridani,82 Eridani,82 Eridani,Delta Eridani,,Delta Eridani,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,#no_location#,Sol,Epsilon Indi,Sol
